source,region,name,rating_raw,review_count_raw,location,price_range,categories,snippet
Yelp,Kilkenny,Franke's Kolacky Bakery,3.9,(7 reviews),Montgomery,,"“One guest commented ""If I lived closer to thatbakery, I would be fat and they would be rich"" The...”more, Bakeries","“One guest commented ""If I lived closer to that bakery , I would be fat and they would be rich"" The...” more"
Yelp,Kilkenny,Lau's Czech Bakery,4.4,(33 reviews),New Prague,$,"“I was hoping to find a bakery withfreshly bakedloaves of real rye bread, unwrapped and ready to...”more, Bakeries","“I was hoping to find a bakery with freshly baked loaves of real rye bread, unwrapped and ready to...” more"
Yelp,Kilkenny,Crack of Dawn,4.6,(27 reviews),Faribault,$$,"“This place is amazing! Everything from theirdelicious pastries(especially the amazing caramel...”more, Bakeries, Sandwiches, Coffee & Tea Shops",“This place is amazing! Everything from their delicious pastries (especially the amazing caramel...” more
Yelp,Kilkenny,Backerei & Coffee Shop,4.8,(12 reviews),New Ulm,$,"“Nice and clean. Great selection ofbaked goods. Very large cinnamon roll and the fritters were...”more, Bakeries, Coffee & Tea Shops, Desserts",“Nice and clean. Great selection of baked goods . Very large cinnamon roll and the fritters were...” more
Yelp,Kilkenny,Aunt Ruth's Baked Goods,5.0,(4 reviews),Madison Lake,,"“I was impressed with the quality and professionalism of this at homebakery.”more, Bakeries, Cupcakes, Custom Cakes",“I was impressed with the quality and professionalism of this at home bakery .” more
Yelp,Kilkenny,Schmidt's Bakery,5.0,(3 reviews),Saint James,$,"“Not only are thebaked goodsmore than excellent but the staff is delightful and the prices appear...”more, Bakeries, Restaurants",“Not only are the baked goods more than excellent but the staff is delightful and the prices appear...” more
Yelp,Kilkenny,2 Pins Bakery,5.0,(4 reviews),Mankato,,"“Tony made her day special. I live in another State and called 2 PinsBakeryto ask if they could...”more, Bakeries",“Tony made her day special. I live in another State and called 2 Pins Bakery to ask if they could...” more
Yelp,Kilkenny,Nancy Jane's Bakery,4.3,(3 reviews),New Richland,,"“The service was good, the man working there was very nice, it's a small townbakerywith good vibes...”more, Bakeries","“The service was good, the man working there was very nice, it's a small town bakery with good vibes...” more"
Yelp,Kilkenny,Moms Bread,5.0,(3 reviews),Albert Lea,,"“They recently opened and heard good things about it. They have coffee, lemonade,sweet treats...”more, Bakeries, Coffee & Tea Shops, Breakfast & Brunch","“They recently opened and heard good things about it. They have coffee, lemonade, sweet treats ...” more"
Yelp,Kilkenny,Diamond Dust Bakery & Coffee Shop,4.4,(15 reviews),Saint Peter,,"“Absolutely fantasticbaked goodand beautiful cakes and cupcakes. They were almost too pretty to...”more, Bakeries, Coffee & Tea Shops, Cupcakes",“Absolutely fantastic baked good and beautiful cakes and cupcakes. They were almost too pretty to...” more
Yelp,Kilkenny,Bakery on Main,4.7,(13 reviews),Waconia,,"“A great selection of yummybaked goods...hard to pick what to get! Staff was very helpful  A great...”more, Bakeries",“A great selection of yummy baked goods ...hard to pick what to get! Staff was very helpful  A great...” more
Yelp,Kilkenny,Martha's Eats & Treats,4.7,(21 reviews),Dundas,$,"“We always look forward to her brilliant egg salad sandwich and whatever delectablesweet treatshe...”more, Cafes, Bakeries",“We always look forward to her brilliant egg salad sandwich and whatever delectable sweet treat she...” more
Yelp,Kilkenny,Brick Oven Bakery,4.4,(27 reviews),Northfield,$,"“same delicious selection of goods, and lots of locals buyingfreshly bakedgoodies.”more, Bakeries","“same delicious selection of goods, and lots of locals buying freshly baked goodies.” more"
Yelp,Kilkenny,Wooden Spoon,4.4,(5 reviews),Mankato,,"“I love caramel rolls, and this local bakery did not disappoint! It wasfreshly bakedwith just the...”more, Bakeries, Sandwiches, Desserts","“I love caramel rolls, and this local bakery did not disappoint! It was freshly baked with just the...” more"
Yelp,Kilkenny,Emma Krumbee’s Bakery,5.0,(1 review),New Prague,,"“It has been great working with the team at Emma Krumbee'sBakery. Excellent service, attention to...”more, Bakeries, Wholesalers","“It has been great working with the team at Emma Krumbee's Bakery . Excellent service, attention to...” more"
Yelp,Kilkenny,Sweet Kneads Cannon Falls,4.4,(21 reviews),Cannon Falls,$,"“I just love everything about it. From it's cute historical decor, deliciousbake goods, to the sweet...”more, Bakeries, Custom Cakes","“I just love everything about it. From it's cute historical decor, delicious bake goods , to the sweet...” more"
Yelp,Kilkenny,Elliegail's Bakery and Deli,3.3,(3 reviews),Elysian,,"“Great little find...baked goodsmade fresh and very tasty! Breakfast wraps with lots of veggies and...”more, Bakeries, Custom Cakes, Cupcakes",“Great little find... baked goods made fresh and very tasty! Breakfast wraps with lots of veggies and...” more
Yelp,Kilkenny,Panaderia y Pasteleria La Estrella,5.0,(3 reviews),Faribault,,"“This is a great Mexicanbakery, that has wonderful products and a friendly, helpful staff!”more, Bakeries","“This is a great Mexican bakery , that has wonderful products and a friendly, helpful staff!” more"
Yelp,Kilkenny,Hanisch Bakery & Coffee Shop,4.1,(150 reviews),Red Wing,$,"“we got was pretty good, nothing life changing, but hits the spot when you're craving asweet treat!”more, Bakeries, Coffee & Tea Shops, Breakfast & Brunch","“we got was pretty good, nothing life changing, but hits the spot when you're craving a sweet treat !” more"
Yelp,Kilkenny,Angry Donkey Bakery,4.7,(3 reviews),Inver Grove Heights,,"“They also have ice cream. Overall, a pretty cute place with lots offreshly bakedpastry options.”more, Donuts, Bakeries, Cupcakes","“They also have ice cream. Overall, a pretty cute place with lots of freshly baked pastry options.” more"
Yelp,Kilkenny,Sweet! Indeed,5.0,(6 reviews),Madelia,$$,"“Awesome for lunch, coffee break andcustom cakes!! Ordered my kids birthday cake there and will do...”more, Bakeries, Coffee & Tea Shops","“Awesome for lunch, coffee break and custom cakes !! Ordered my kids birthday cake there and will do...” more"
Yelp,Kilkenny,The Robin’s Egg,4.3,(6 reviews),Northfield,,"“Daughter loves the Rasberry fill Bismarck donut! Thebakeryis new and beautiful inside with an old...”more, Breakfast & Brunch, Donuts, Desserts",“Daughter loves the Rasberry fill Bismarck donut! The bakery is new and beautiful inside with an old...” more
Yelp,Kilkenny,Becky Bakes,5.0,(3 reviews),New Ulm,,"“Becky Bakes cupcakes are simply delicious!! Online ordering is a breeze!!”more, Desserts, Custom Cakes, Cupcakes",“Becky Bakes cupcakes are simply delicious!! Online ordering is a breeze!!” more
Yelp,Kilkenny,Lush Cakes,5.0,(2 reviews),Waseca,,"“Food is amazing as always. I don't think I've ever had anything there I didn't fall in love with. Staff is very sweet and attentive. It's a very chic…”more, Bakeries",“Food is amazing as always. I don't think I've ever had anything there I didn't fall in love with. Staff is very sweet and attentive. It's a very chic…” more
Yelp,Kilkenny,Tous Les Jours,5.0,(2 reviews),Oakdale,,"“The store was very clean. I'm super excited now that there is abakeryclose to home.”more, Desserts, Bakeries, Coffee & Tea Shops",“The store was very clean. I'm super excited now that there is a bakery close to home.” more
Yelp,Kilkenny,Sweet Kneads,3.5,(2 reviews),Rosemount,,"“They have a drive though that opens early so you can get yoursweet treatfor your commute or not...”more, Bakeries, Coffee & Tea Shops, Donuts",“They have a drive though that opens early so you can get your sweet treat for your commute or not...” more
Yelp,Kilkenny,Bread People,5.0,(6 reviews),Northfield,,"“bakery you want to visit every day, because the bread and otherbaked goodsare superb, because the...”more, Bakeries","“bakery you want to visit every day, because the bread and other baked goods are superb, because the...” more"
Yelp,Kilkenny,The Cheese and Pie Mongers,4.9,(7 reviews),St. Peter,$$,"“Their pies are the best! Love having a pier shop in town, banana cream is my favorite and the pumpkin cheesecake is a close second. My only complaint…”more, Cheese Shops, Bakeries","“Their pies are the best! Love having a pier shop in town, banana cream is my favorite and the pumpkin cheesecake is a close second. My only complaint…” more"
Yelp,Kilkenny,Otto's Bakery & Coffee Shop,4.9,(17 reviews),Byron,,"“Outstandingbaked goodsand a variety of pastries to   Choose from.enjoy the baked goods while there...”more, Bakeries",“Outstanding baked goods and a variety of pastries to   Choose from.enjoy the baked goods while there...” more
Yelp,Kilkenny,Ben The Baker,5.0,(2 reviews),White Bear Lake,,"“Amazing! I am so glad we found Ben the Baker ... although I'm afraid my husband will turn into a regular and I'll turn into a whale! We started with…”more, Bakeries, Ice Cream & Frozen Yoghurt, Desserts",“Amazing! I am so glad we found Ben the Baker ... although I'm afraid my husband will turn into a regular and I'll turn into a whale! We started with…” more
Yelp,Kilkenny,Atuvava Bakery,5.0,(15 reviews),Powderhorn,,"“The best quality and tasty gluten freebaked goodsI've ever had. Cinnamon buns, all types of...”more, Bakeries, Desserts, Gluten Free","“The best quality and tasty gluten free baked goods I've ever had. Cinnamon buns, all types of...” more"
Yelp,Kilkenny,The Cake House,4.0,(1 review),Glencoe,,"“I stopped in here as I was going through town for work with the hopes of buying a cupcake. Unfortunately, they do not sell cupcakes! I mean, they are…”more, Bakeries","“I stopped in here as I was going through town for work with the hopes of buying a cupcake. Unfortunately, they do not sell cupcakes! I mean, they are…” more"
Yelp,Kilkenny,Cafe de Paris,4.4,(25 reviews),Apple Valley,,"“Greatbakery items! Just like being in Paris without the jet lag. I would highly recommend you try...”more, Cafes",“Great bakery items ! Just like being in Paris without the jet lag. I would highly recommend you try...” more
Yelp,Kilkenny,Fireside Orchard & Gardens,4.3,(24 reviews),Northfield,$,"“They have a lovely pond area with benches to sit and enjoy thefreshly bakeddoughnuts, pies and...”more, Greengrocers","“They have a lovely pond area with benches to sit and enjoy the freshly baked doughnuts, pies and...” more"
Yelp,Kilkenny,Alicia Bakery,4.8,(5 reviews),Austin,,"“We also picked up some freshbakery itemson the way out! Highly recommend giving them a try!”more, Bakeries",“We also picked up some fresh bakery items on the way out! Highly recommend giving them a try!” more
Yelp,Kilkenny,Edelweiss Bakery,4.4,(156 reviews),Prior Lake,$$,"“Eggs, ham, and cheese onfreshly bakedbread. Everything here is fresh and yummy.”more, Bakeries","“Eggs, ham, and cheese on freshly baked bread. Everything here is fresh and yummy.” more"
Yelp,Kilkenny,Elena's Bakery,2.2,(6 reviews),Hutchinson,,"“I love Elena'sBakery! I have tried a few items there. The SCONES are the best in town!”more, Bakeries",“I love Elena's Bakery ! I have tried a few items there. The SCONES are the best in town!” more
Yelp,Kilkenny,Hannah's Homemade Heavens,4.4,(16 reviews),Stillwater,,"“Absolutely deliciously phenomenalbaked goods! We popped in on Saturday literally after driving down...”more, Cupcakes, Bakeries, Custom Cakes",“Absolutely deliciously phenomenal baked goods ! We popped in on Saturday literally after driving down...” more
Yelp,Kilkenny,St Croix Baking,4.6,(38 reviews),Hudson,,"“help but then easily distracted & surrounded by all offreshly baked goodnesslike cakes, muffins...”more, Bakeries","“help but then easily distracted & surrounded by all of freshly baked goodness like cakes, muffins...” more"
Yelp,Kilkenny,Cabin Coffee - Blue Earth,4.7,(11 reviews),Blue Earth,,"“The drinks were hot and delicious, and thebaked goodswere lovely and warm - they even offered one...”more, Coffee & Tea Shops, Sandwiches","“The drinks were hot and delicious, and the baked goods were lovely and warm - they even offered one...” more"
Yelp,Kilkenny,Best Wishes Bakery,5.0,(1 review),Victoria,,"“A coworker brought in a cake from Best WishesBakery. I am usually hesitant about chocolate cakes...”more, Cupcakes, Custom Cakes",“A coworker brought in a cake from Best Wishes Bakery . I am usually hesitant about chocolate cakes...” more
Yelp,Kilkenny,River Rock Coffee & Tea,4.6,(18 reviews),Mankato,,"“Our acai bowls &baked goodswere delicious ~ like really good! We did ask for no bananas on top...”more, Coffee & Tea Shops, Bakeries",“Our acai bowls & baked goods were delicious ~ like really good! We did ask for no bananas on top...” more
Yelp,Kilkenny,Little Joy Coffee,4.8,(43 reviews),Northfield,,"“They also havedelicious pastriesand sometimes pastries from Martha's Sweet Treats!”more, Coffee & Tea Shops",“They also have delicious pastries and sometimes pastries from Martha's Sweet Treats!” more
Yelp,Kilkenny,Bittner's Bakery,4.7,(17 reviews),Shakopee,,"“This couple really enjoys making goodbakery itemsand are a wonderful addition to Shakopee!”more, Bakeries",“This couple really enjoys making good bakery items and are a wonderful addition to Shakopee!” more
Yelp,Kilkenny,Lola - An American Bistro,4.1,(108 reviews),New Ulm,$$,"“Thebaked goodsare housemade. Great coffee, great service! Always welcoming with sincere smiles.”more, Coffee & Tea Shops, Breakfast & Brunch, Beer Bars","“The baked goods are housemade. Great coffee, great service! Always welcoming with sincere smiles.” more"
Yelp,Kilkenny,Welsh Heritage Farms/The Cheese & Pie Mongers,5.0,(4 reviews),Lake Crystal,,"“Access to this cute Cheese & Pie Mongers shop at Welsh Heritage Farms is rather convoluted right now (summer 2025) due to Highway 60 construction, but…”more, Greengrocers, Bakeries, Cheese Shops","“Access to this cute Cheese & Pie Mongers shop at Welsh Heritage Farms is rather convoluted right now (summer 2025) due to Highway 60 construction, but…” more"
Yelp,Kilkenny,Kyiv Cakes Bakery,5.0,(11 reviews),Lakeville,,"“Love thisbakery. It is my go to for desserts for special events and their daily bakery goods are...”more, Bakeries, Custom Cakes, Macarons",“Love this bakery . It is my go to for desserts for special events and their daily bakery goods are...” more
Yelp,Kilkenny,Miss Sara's Cakery,5.0,(8 reviews),Hastings,,"“Also, both the cake and cupcakes were absolutely delicious. I cannot recommend thisbakeryhighly...”more, Bakeries","“Also, both the cake and cupcakes were absolutely delicious. I cannot recommend this bakery highly...” more"
Yelp,Kilkenny,Janna's Market Grill,4.8,(12 reviews),Faribault,,"“A great selection of desserts andbaked goods. The carrot cake is mammoth and absolutely delicious!”more, Salad, Greengrocers, Sandwiches",“A great selection of desserts and baked goods . The carrot cake is mammoth and absolutely delicious!” more
Yelp,Kilkenny,Red Bench Bakery,4.6,(104 reviews),Chaska,$,"“Always enjoy afreshly bakedDanish and Scones along with a great cup of coffee!”more, Cafes, Bakeries",“Always enjoy a freshly baked Danish and Scones along with a great cup of coffee!” more
Yelp,Kilkenny,Sinnamon's Bakery,,,Dodge Center,,"Bakeries, Desserts, Custom Cakes",
Yelp,Kilkenny,Sweet Kneads Farmington Bakery,3.6,(58 reviews),Farmington,$$,"“When I go to a bakery I trust that I am going to be purchasingfreshly bakeditems.”more, Bakeries, Custom Cakes, Donuts",“When I go to a bakery I trust that I am going to be purchasing freshly baked items.” more
Yelp,Kilkenny,SuperFresh Bakery,3.4,(11 reviews),Austin,$$,"“Freshbakeryat one end of the store and an awesome garden center at the other with fresh produce in...”more, Bakeries, Greengrocers",“Fresh bakery at one end of the store and an awesome garden center at the other with fresh produce in...” more
Yelp,Kilkenny,Central Park Coffee,4.6,(31 reviews),Owatonna,$,"“The overall ambiance is Cheers combined with a quality coffee shop combined with a qualitybakery.”more, Coffee & Tea Shops, Breakfast & Brunch, Delis",“The overall ambiance is Cheers combined with a quality coffee shop combined with a quality bakery .” more
Yelp,Kilkenny,Ruby's Roost Bakery & Coffee,4.6,(54 reviews),Victoria,$$,"“You've got to try thefreshly bakedcinnamon rolls! Paired with my favorite iced miel.”more, Coffee & Tea Shops, Bakeries",“You've got to try the freshly baked cinnamon rolls! Paired with my favorite iced miel.” more
Yelp,Kilkenny,Tous Les Jours,4.1,(15 reviews),Plymouth,,"“AMAZING!!! High qualitybaked goods. The cloud cake was amazing, so fluffy, light, and delicious!!”more, Desserts, Coffee & Tea Shops, Bakeries","“AMAZING!!! High quality baked goods . The cloud cake was amazing, so fluffy, light, and delicious!!” more"
Yelp,Kilkenny,Cream of the Cakes,4.6,(43 reviews),Lakeville,$$,"“They did acustom cakefor my son's 1st birthday party and it turned out perfectly for his cake...”more, Desserts, Custom Cakes, Cupcakes",“They did a custom cake for my son's 1st birthday party and it turned out perfectly for his cake...” more
Yelp,Kilkenny,Owl's Nest Cafe,4.7,(3 reviews),Jordan,,"“Once you grab yoursweet treatsand gifts, bring your little kids over to the play section!”more, Coffee & Tea Shops, Bakeries, Sandwiches","“Once you grab your sweet treats and gifts, bring your little kids over to the play section!” more"
Yelp,Kilkenny,Flour Child Creations,5.0,(1 review),Wanamingo,,"“'Was at an event a couple of days ago and the wonderful cupcakes from Flour Child were the dessert! They went fast at our table but I did get a…”more, Desserts, Custom Cakes, Cupcakes",“'Was at an event a couple of days ago and the wonderful cupcakes from Flour Child were the dessert! They went fast at our table but I did get a…” more
Yelp,Kilkenny,A Dollop of Sugar,,,Kenyon,,"Bakeries, Custom Cakes, Cupcakes",
Yelp,Kilkenny,Kicks Bake Shop,,,Arlington,,Bakeries,
Yelp,Kilkenny,Castillo's Bakery,4.7,(17 reviews),West Saint Paul,$,"“Super friendly service, looking forward to getting all mybaked goodshere from now on.”more, Bakeries","“Super friendly service, looking forward to getting all my baked goods here from now on.” more"
Yelp,Kilkenny,Thirsty Whale Bakery,4.1,(10 reviews),Wayzata,,"“I've ordered the most deliciouscustom cakesfrom Thirsty Whale for about 3 years now and every time...”more, Bakeries, Donuts, Coffee & Tea Shops",“I've ordered the most delicious custom cakes from Thirsty Whale for about 3 years now and every time...” more
Yelp,Kilkenny,The Bake Shop,,,Belle Plaine,,Bakeries,
Yelp,Kilkenny,Cocoa & Fig,4.3,(18 reviews),Shakopee,$$$,"“them to anyone in need of finely executed, and delicious,baked goodsand desserts with a bit of...”more, Desserts, Caterers","“them to anyone in need of finely executed, and delicious, baked goods and desserts with a bit of...” more"
Yelp,Kilkenny,Maplewood Bakery,4.7,(39 reviews),Saint Paul,$,"“I would recommend this excellent bakery to anyone that wants to havefreshly bakedproducts at...”more, Bakeries",“I would recommend this excellent bakery to anyone that wants to have freshly baked products at...” more
Yelp,Kilkenny,Red Bench Bakery,4.3,(33 reviews),Excelsior,,"“I took home a loaf of Garlic Asiago bread which is the perfectartisan bread,(at an artisan price)...”more, Coffee & Tea Shops, Bakeries, Sandwiches","“I took home a loaf of Garlic Asiago bread which is the perfect artisan bread ,(at an artisan price)...” more"
Yelp,Kilkenny,Ajeen Bakery,5.0,(9 reviews),Eagan,,"“Wow fantastic assortments of all kinds of Mediterranean items,baked goods, soups, deserts and even...”more, Bakeries, Middle Eastern, Mediterranean","“Wow fantastic assortments of all kinds of Mediterranean items, baked goods , soups, deserts and even...” more"
Yelp,Kilkenny,Holy Sins Royal Bakehouse,5.0,(2 reviews),Lakeville,,"“I found Holysins on the internet when I was looking for abakeryto order a 3 Kings cake.”more, Bakeries",“I found Holysins on the internet when I was looking for a bakery to order a 3 Kings cake.” more
Yelp,Kilkenny,Nokomis Bakeshop,5.0,(1 review),Nokomis,,"“had the best representation during our testing and their cheesecakes blew us (and otherbakeries!)...”more, Bakeries",“had the best representation during our testing and their cheesecakes blew us (and other bakeries !)...” more
Yelp,Kilkenny,The Cookie Store,4.4,(8 reviews),Watertown,,"“These cookies are not only beautiful but delicious. I started ordering from Dani( who I've only met once) before she opened her store in Watertown.…”more, Bakeries, Desserts",“These cookies are not only beautiful but delicious. I started ordering from Dani( who I've only met once) before she opened her store in Watertown.…” more
Yelp,Kilkenny,Wells Bake Shop,,,Wells,,Bakeries,
Yelp,Kilkenny,Main Street Donut and Deli,4.6,(16 reviews),Belle Plaine,$$,"“Our guests got to taste the wonders of that littlebakery, one of Belle Plaine's best secret.”more, Donuts, Delis","“Our guests got to taste the wonders of that little bakery , one of Belle Plaine's best secret.” more"
Yelp,Kilkenny,Kim B’s Baked Goods,5.0,(1 review),Burnsville,,"“The pastries at this place are amazing! At other places, their pastries can taste like armpit hair, but not at Kim B's. Not only are their pastries…”more, Bakeries, Desserts, Cupcakes","“The pastries at this place are amazing! At other places, their pastries can taste like armpit hair, but not at Kim B's. Not only are their pastries…” more"
Yelp,Kilkenny,Marc Heu Patisserie Paris,4.4,(267 reviews),Cathedral Hill,$$,"“There is nothing on the menu that is not amazinglydelicious pastryperfection.”more, Cake Shop & Patisserie Shops",“There is nothing on the menu that is not amazingly delicious pastry perfection.” more
Yelp,Kilkenny,Patisserie 46,4.3,(467 reviews),Southwest,$$,"“You can even bring home a loaf of theirfreshly bakedbread after coffee and dessert.”more, Bakeries, Coffee & Tea Shops, Breakfast & Brunch",“You can even bring home a loaf of their freshly baked bread after coffee and dessert.” more
Yelp,Kilkenny,Patisserie Margo,4.5,(59 reviews),Minneapolis,$$,"“I was greeted by a friendly staff and had an absolutelydelicious pastryfor breakfast this morning.”more, Desserts, Coffee & Tea Shops, Custom Cakes",“I was greeted by a friendly staff and had an absolutely delicious pastry for breakfast this morning.” more
Yelp,Kilkenny,Black Walnut Bakery,4.6,(170 reviews),Uptown,$$,"“Thefreshly bakedcroissant was so fresh that the chocolate inside was still melted, gooey, and...”more, Bakeries","“The freshly baked croissant was so fresh that the chocolate inside was still melted, gooey, and...” more"
Yelp,Kilkenny,Shields Lake Cheesecake,,,Lonsdale,,"Bakeries, Custom Cakes, Desserts",
Yelp,Kilkenny,Paleo Baking Company,1.0,(1 review),Mankato,,"“Saw on a website where they had a sale on mixes. Ordered them and they were shipped on the 18th of April. Today is April 25th. Messaged them on…”more, Bakeries",“Saw on a website where they had a sale on mixes. Ordered them and they were shipped on the 18th of April. Today is April 25th. Messaged them on…” more
Yelp,Kilkenny,Donut Star,4.2,(15 reviews),Lakeville,,"“Smaller variety than otherbakeries, but great quality/taste! Lots of room to sit, very bright and...”more, Donuts, Bakeries, Caterers","“Smaller variety than other bakeries , but great quality/taste! Lots of room to sit, very bright and...” more"
Yelp,Kilkenny,Hold The Wheat,4.7,(50 reviews),St. Louis Park,,"“The most amazing gluten free bakery    Not only do they have thesweet treatsThey make savory...”more, Bakeries",“The most amazing gluten free bakery    Not only do they have the sweet treats They make savory...” more
Yelp,Kilkenny,Froth & Cork,4.8,(77 reviews),Hastings,,"“Worth the wait and the drive! Thebaked goodswere delicious and the staff were friendly even though...”more, Coffee & Tea Shops, Wine Bars, Beer Bars",“Worth the wait and the drive! The baked goods were delicious and the staff were friendly even though...” more
Yelp,Kilkenny,Crumbl - Mankato,3.0,(3 reviews),Mankato,,"Bakeries, Desserts",
Yelp,Kilkenny,Luna Donut,4.8,(31 reviews),Apple Valley,$$,"“Prices are very reasonable for a smallbakeryand are just a tad more than grocery bakeries but...”more, Donuts",“Prices are very reasonable for a small bakery and are just a tad more than grocery bakeries but...” more
Yelp,Kilkenny,350 Degrees Bakery,4.5,(4 reviews),Mahtomedi,,"“But when the shower happened, and she saw the amazing cake and cookies Eloise and 350 Degreesbakery...”more, Bakeries, Desserts, Macarons","“But when the shower happened, and she saw the amazing cake and cookies Eloise and 350 Degrees bakery ...” more"
Yelp,Kilkenny,Daube’s Bakery,4.0,(2 reviews),Rochester,,"“Love the cakes and the lady that makes them .. extremely good customer servers including communication.”more, Desserts, Cupcakes, Macarons",“Love the cakes and the lady that makes them .. extremely good customer servers including communication.” more
Yelp,Kilkenny,A Bakers Wife,4.1,(534 reviews),Powderhorn,$,"“This place is worth coming into just for the pleasant smell offreshly bakedtreats.”more, Bakeries, Donuts, Coffee & Tea Shops",“This place is worth coming into just for the pleasant smell of freshly baked treats.” more
Yelp,Kilkenny,Sweet LuLu's,5.0,(1 review),Highland,,"“I've been trying to find this quality of cookie at many twin citybakerieswith no luck  This is now...”more, See Portfolio, Custom Cakes, Cupcakes, Desserts",“I've been trying to find this quality of cookie at many twin city bakeries with no luck  This is now...” more
Yelp,Kilkenny,El Mariachi Bakery,4.4,(5 reviews),Bloomington,,"“The bread here is delicious, fresh and there's a wide variety ofsweet treats.”more, Bakeries","“The bread here is delicious, fresh and there's a wide variety of sweet treats .” more"
Yelp,Kilkenny,Exquisite Cake Bakery,4.6,(24 reviews),East Side,,"“I love their wide variety ofbaked goodsand they make beautiful fancy deserts Highly suggest this...”more, Bakeries, Desserts, Coffee & Tea Shops",“I love their wide variety of baked goods and they make beautiful fancy deserts Highly suggest this...” more
Yelp,Kilkenny,Dorothy Ann Bakery,3.9,(123 reviews),Woodbury,$,"“They also have greatfreshly bakedbread and buns. There are other yummy bakeries in Woodbury, but...”more, Bakeries, Salad, Sandwiches","“They also have great freshly baked bread and buns. There are other yummy bakeries in Woodbury, but...” more"
Yelp,Kilkenny,Panaderia San Miguel,5.0,(3 reviews),Burnsville,,"“This bakery is fantastic! The staff here are so friendly and thebaked goodsare always fresh.”more, Custom Cakes, Bakeries, Desserts",“This bakery is fantastic! The staff here are so friendly and the baked goods are always fresh.” more
Yelp,Kilkenny,Bev's Cafe,4.0,(105 reviews),Red Wing,$,"“Greatbakeryand coffee shop! The people around town rave about the place, and I really loved it as...”more, American, Coffee & Tea Shops, Ice Cream & Frozen Yoghurt","“Great bakery and coffee shop! The people around town rave about the place, and I really loved it as...” more"
Yelp,Kilkenny,Tous Les Jours,until 21:00,,Maplewood,,"Bakeries, Coffee & Tea Shops, Desserts",
Yelp,Kilkenny,The Baker Next Door,until 17:00,,Plymouth,,"Bakeries, Custom Cakes, Cupcakes",
Yelp,Kilkenny,Sara's Bake House -Featuring Sara's Tipsy Pies,4.5,(18 reviews),Stillwater,$$,"“We got acustom caketopper for our wedding pie and she was so helpful in trying to help us figure...”more, Bakeries, Cafes, Desserts",“We got a custom cake topper for our wedding pie and she was so helpful in trying to help us figure...” more
Yelp,Kilkenny,Puffy Cream Donut Plus,4.5,(136 reviews),Eagan,$,"“Donuts are alwaysfreshly baked. Customer service is consistently excellent.”more, Donuts",“Donuts are always freshly baked . Customer service is consistently excellent.” more
Yelp,Kilkenny,Bridgets Cafe,4.1,(30 reviews),Zumbrota,$$,"“I would love to have a great local coffee shop (especially with greatbaked goods) but...”more, Breakfast & Brunch, Desserts, Coffee & Tea Shops",“I would love to have a great local coffee shop (especially with great baked goods ) but...” more
Yelp,Kilkenny,The Beancounter's Sweets,4.3,(4 reviews),Minnetonka,,"“I've am a huge fan of all the sweets I've ordered from Beancounter's! Cookies to decorate for school parties- AMAZING Oreo cake - AMAZING Carrot cake…”more, Desserts",“I've am a huge fan of all the sweets I've ordered from Beancounter's! Cookies to decorate for school parties- AMAZING Oreo cake - AMAZING Carrot cake…” more
Yelp,Kilkenny,Alicia's Little Taste of Norway Lefse Kitchen,,,Hanska,,Bakeries,
Yelp,Kilkenny,Hideaway Coffee House and Wine Bar,4.1,(57 reviews),Northfield,$$,"“I've enjoyed everything I've tried from coffee drinks andbaked goodsto wine and appetizers.”more, Breakfast & Brunch, Coffee & Tea Shops, Wine Bars",“I've enjoyed everything I've tried from coffee drinks and baked goods to wine and appetizers.” more
Yelp,Kilkenny,Lake Minnetonka Bakehouse,,On their website:bakeries,Saint Bonifacius,,"Desserts, Cupcakes, Custom Cakes",
Yelp,Kilkenny,Tandem Bagels,4.3,(84 reviews),Mankato,$,"“Theirbaked goodsare really delicious as well, and their ""Energy Bombs"" are truly unique- and very...”more, Coffee & Tea Shops, Bagels, Breakfast & Brunch","“Their baked goods are really delicious as well, and their ""Energy Bombs"" are truly unique- and very...” more"
Yelp,Kilkenny,Coffee Hag,4.5,(127 reviews),Mankato,$,"“Excellentbaked goodsand excellent coffee. Atmosphere is warm and welcoming.”more, Coffee & Tea Shops, Vegetarian, Concert Halls & Music Bars",“Excellent baked goods and excellent coffee. Atmosphere is warm and welcoming.” more
Yelp,Kilkenny,Bella's Shoppe,4.2,(16 reviews),Crystal,,"“Rotation of array of delicious Frenchbaked goods, American, Khmer and Mexican inspired sandwiches...”more, Coffee & Tea Shops, Bakeries, Bubble Tea","“Rotation of array of delicious French baked goods , American, Khmer and Mexican inspired sandwiches...” more"
Yelp,Kilkenny,Almsted's Fresh Market,4.5,(31 reviews),Crystal,$$,"“Thebaked goods. Hands down, best in the area. Yummy cinnamon bread, wonderful dinner rolls that...”more, Bakeries, Supermarkets, Delis","“The baked goods . Hands down, best in the area. Yummy cinnamon bread, wonderful dinner rolls that...” more"
Yelp,Kilkenny,Jones Coffee,4.8,(13 reviews),Chaska,,"“Great Vibe, Nice Staff, Awesome Coffee & GreatBaked GoodsThis is our new go-to local coffee spot.”more, Coffee & Tea Shops, Coffee Roasteries, Breakfast & Brunch","“Great Vibe, Nice Staff, Awesome Coffee & Great Baked Goods This is our new go-to local coffee spot.” more"
